,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Time,Month,Year,cluster_num
411,2,0,0,0,23.78,27.275,83,16.9979,9,5,2011,1
412,2,0,1,0,23.78,27.275,88,11.0014,5,6,2011,1
413,1,0,0,0,4.1,3.79,46,27.9993,3,1,2011,2
414,3,0,1,0,20.5,24.24,72,12.998,19,10,2012,1
415,2,0,1,0,20.5,24.24,59,31.0009,9,5,2012,2
416,1,0,0,3,6.56,9.85,59,6.0032,2,1,2011,2
417,0,0,1,2,28.7,33.335,84,19.0012,5,8,2012,1
418,3,0,0,3,13.12,15.15,49,16.9979,5,11,2012,2
419,2,0,0,2,17.22,21.21,41,15.0013,20,4,2011,2
420,1,0,1,3,6.56,9.09,64,7.0015,0,2,2011,2
421,0,0,1,0,27.06,30.305,83,0.0,3,8,2012,1
422,3,0,0,0,18.86,22.725,51,6.0032,19,11,2012,0
423,1,0,1,3,14.76,17.425,87,12.998,20,3,2012,1
424,2,0,0,0,23.78,27.275,37,11.0014,18,5,2011,0
425,0,0,1,0,28.7,33.335,84,8.9981,1,8,2012,1
426,2,0,0,3,22.14,25.76,77,7.0015,10,5,2012,1
427,0,0,0,0,33.62,38.635,52,30.0026,14,9,2012,0
428,0,0,1,0,28.7,32.575,65,19.0012,6,8,2011,0
429,2,0,1,0,22.96,26.515,73,8.9981,12,5,2012,1
430,3,0,1,0,13.94,16.665,31,8.9981,14,11,2011,2
431,3,0,1,3,16.4,20.455,40,32.9975,14,11,2012,2
432,3,0,1,3,10.66,13.635,70,8.9981,2,12,2012,1
433,0,0,1,0,32.8,34.85,26,0.0,12,7,2011,0
434,1,0,1,0,13.94,15.91,53,19.0012,2,3,2012,2
435,1,0,1,0,4.1,6.82,42,0.0,8,2,2011,2
436,2,0,1,0,27.88,31.82,83,12.998,20,6,2012,1
437,0,0,0,0,27.06,31.06,47,16.9979,11,9,2012,0
438,2,0,1,0,24.6,28.03,83,8.9981,4,6,2012,1
439,3,0,0,0,9.84,12.88,65,6.0032,2,11,2011,1
440,1,0,1,0,5.74,7.575,50,8.9981,2,1,2012,2
441,1,1,0,0,9.84,12.88,35,0.0,9,1,2012,2
442,3,0,1,3,19.68,23.485,67,22.0028,9,11,2011,1
443,3,0,0,0,17.22,21.21,58,19.9995,23,10,2012,2
444,2,0,0,2,16.4,20.455,82,22.0028,6,4,2011,1
445,3,0,0,0,18.04,21.97,54,8.9981,18,11,2012,2
446,0,0,1,0,27.06,31.06,65,6.0032,1,8,2012,1
447,1,0,1,0,9.02,9.85,35,26.0027,15,2,2011,2
448,2,0,1,0,24.6,31.06,40,26.0027,11,4,2011,0
449,2,0,1,0,22.96,26.515,94,7.0015,4,6,2011,1
450,2,0,1,2,13.94,15.91,87,15.0013,14,4,2011,1
451,2,0,1,0,27.06,31.06,54,12.998,0,4,2012,0
452,1,0,1,0,18.04,21.97,44,15.0013,11,3,2012,2
453,1,0,1,3,7.38,9.09,64,12.998,1,3,2011,2
454,2,0,1,2,18.86,22.725,47,16.9979,11,4,2012,2
455,3,0,1,0,13.12,17.425,87,0.0,2,11,2011,1
456,1,0,1,0,21.32,25.0,23,19.9995,14,3,2011,2
457,1,0,1,0,5.74,6.06,33,19.9995,6,3,2011,2
458,3,0,0,0,17.22,21.21,71,7.0015,18,11,2011,1
459,1,0,1,0,7.38,9.09,43,12.998,7,1,2011,2
460,1,0,1,0,5.74,9.09,36,0.0,10,2,2011,2
461,3,0,1,0,9.02,10.605,55,19.0012,8,12,2011,2
462,1,0,1,0,7.38,9.09,26,12.998,17,2,2011,2
463,0,0,0,0,31.98,36.365,55,12.998,11,7,2011,0
464,2,0,1,3,22.96,26.515,83,15.0013,11,5,2012,1
465,1,0,0,0,6.56,11.365,59,0.0,5,1,2011,2
466,2,0,0,0,22.14,25.76,49,12.998,22,5,2011,0
467,3,0,1,3,16.4,20.455,54,11.0014,15,11,2012,2
468,2,0,1,3,13.12,15.15,93,16.9979,16,4,2011,1
469,2,0,0,3,22.14,25.76,83,15.0013,1,5,2012,1
470,0,1,0,0,33.62,39.395,56,15.0013,22,7,2012,0
471,3,0,1,0,14.76,17.425,34,11.0014,14,12,2012,2
472,1,0,0,3,12.3,14.395,45,16.9979,18,1,2011,2
473,3,0,0,0,13.12,16.665,57,6.0032,11,12,2011,2
474,3,0,1,3,14.76,17.425,62,11.0014,18,12,2011,2
475,0,0,0,0,31.98,37.12,59,0.0,17,7,2012,0
476,2,0,1,3,19.68,23.485,67,0.0,6,4,2011,1
477,2,0,0,0,17.22,21.21,44,30.0026,10,4,2011,2
478,0,0,1,0,25.42,28.03,88,7.0015,6,9,2012,1
479,2,0,0,0,25.42,31.06,57,0.0,3,6,2012,0
480,3,0,1,0,23.78,27.275,49,19.0012,16,12,2012,0
481,0,0,0,2,27.06,29.545,89,19.0012,9,8,2011,1
482,3,0,0,0,18.86,22.725,55,16.9979,1,10,2011,2
483,1,0,0,3,6.56,6.82,47,19.0012,2,1,2012,2
484,3,0,1,3,17.22,21.21,94,16.9979,20,12,2012,1
485,3,0,1,3,16.4,20.455,82,0.0,1,11,2011,1
486,0,0,1,2,26.24,28.79,83,0.0,2,8,2011,1
487,0,0,0,0,29.52,35.605,84,6.0032,20,7,2012,1
488,3,0,1,3,13.12,15.15,45,15.0013,19,12,2011,2
489,2,0,1,0,27.88,31.82,36,27.9993,20,6,2012,0
490,0,0,1,0,25.42,29.545,73,6.0032,6,8,2012,1
491,2,0,1,0,21.32,25.0,59,8.9981,21,5,2011,0
492,1,0,0,3,18.86,22.725,82,11.0014,13,3,2012,1
493,1,0,1,0,15.58,19.695,37,23.9994,0,2,2011,2
494,3,0,1,2,21.32,25.0,55,15.0013,15,12,2011,0
495,2,0,1,0,18.86,22.725,44,11.0014,2,5,2012,2
496,0,0,1,3,21.32,25.0,72,7.0015,1,9,2011,1
497,3,0,1,3,11.48,12.88,56,19.9995,10,11,2012,2
498,2,0,1,0,24.6,28.03,83,19.9995,7,6,2012,1
499,2,0,1,0,36.9,40.91,37,6.0032,13,6,2011,0
500,2,0,1,0,18.86,22.725,63,0.0,7,4,2011,1
501,2,0,0,0,24.6,27.275,88,6.0032,4,6,2011,1
502,0,0,1,0,26.24,30.305,73,6.0032,6,7,2012,1
503,3,0,1,0,22.96,26.515,52,0.0,19,10,2011,0
504,3,0,1,2,22.14,25.76,94,16.9979,15,10,2011,1
505,3,0,1,0,21.32,25.0,59,11.0014,4,10,2011,0
506,2,0,0,0,13.12,15.15,61,19.9995,22,4,2011,2
507,3,0,1,0,18.86,22.725,59,7.0015,18,11,2011,0
508,3,0,1,0,14.76,16.665,50,22.0028,10,11,2012,2
509,3,0,1,0,17.22,21.21,88,8.9981,7,12,2012,1
510,3,0,1,0,21.32,25.0,39,12.998,17,10,2012,0
511,3,0,1,3,21.32,25.0,59,19.9995,18,12,2011,0
512,3,0,1,3,24.6,25.0,100,0.0,4,10,2012,1
513,0,0,1,0,29.52,34.09,66,6.0032,10,8,2012,0
514,1,0,1,3,13.94,15.91,53,15.0013,2,2,2011,2
515,0,0,1,0,19.68,23.485,67,6.0032,22,9,2011,1
516,3,0,1,0,17.22,21.21,94,0.0,7,10,2011,1
517,2,0,1,3,22.14,25.76,83,12.998,8,6,2012,1
518,1,0,1,0,7.38,9.09,55,15.0013,1,1,2012,2
519,2,0,1,0,23.78,27.275,60,15.0013,12,5,2011,0
520,2,0,1,3,20.5,24.24,42,15.0013,3,4,2012,2
521,0,0,0,0,36.08,40.15,40,26.0027,14,8,2012,0
522,2,0,1,3,22.14,25.76,68,8.9981,5,4,2011,1
523,1,0,0,0,16.4,20.455,62,19.0012,12,1,2012,2
524,0,0,1,0,33.62,36.365,36,8.9981,9,7,2012,0
525,2,0,1,2,33.62,39.395,56,26.0027,18,6,2011,0
526,2,0,1,0,26.24,30.305,73,11.0014,22,5,2012,1
527,1,0,1,0,7.38,12.12,69,0.0,23,2,2011,1
528,2,0,1,0,16.4,20.455,71,8.9981,23,4,2011,1
529,3,0,1,3,14.76,17.425,66,15.0013,5,11,2012,1
530,3,0,1,3,13.94,15.15,49,26.0027,14,11,2011,2
531,1,0,1,0,17.22,21.21,67,15.0013,20,3,2011,1
532,1,0,1,3,11.48,13.635,93,11.0014,5,2,2012,1
533,3,0,1,3,16.4,20.455,58,16.9979,18,11,2012,2
534,0,0,1,0,36.08,37.88,28,12.998,12,7,2012,0
535,0,0,1,0,31.98,36.365,55,15.0013,1,7,2012,0
536,2,0,1,0,27.06,31.06,61,16.9979,21,4,2011,0
537,1,0,0,0,10.66,13.635,93,8.9981,22,2,2011,1
538,1,0,1,0,17.22,21.21,38,12.998,17,2,2012,2
539,3,0,1,0,16.4,20.455,24,32.9975,12,11,2012,2
540,2,0,1,3,31.16,36.365,70,7.0015,8,6,2011,1
541,2,0,0,3,27.06,31.06,31,12.998,18,5,2012,0
542,0,0,1,0,35.26,38.635,39,19.9995,16,8,2011,0
543,3,0,1,3,13.12,16.665,70,8.9981,3,12,2011,1
544,3,0,0,0,16.4,20.455,37,7.0015,13,11,2011,2
545,1,0,0,0,19.68,23.485,39,22.0028,15,3,2011,2
546,0,0,1,3,31.16,36.365,70,19.0012,12,7,2011,1
547,2,0,1,0,20.5,24.24,94,0.0,2,5,2011,1
548,2,0,1,0,22.14,25.76,39,30.0026,13,5,2012,2
549,0,0,0,3,23.78,27.275,73,11.0014,23,9,2012,1
550,0,0,1,0,26.24,31.06,44,11.0014,7,8,2011,0
551,0,0,1,0,31.16,34.09,40,6.0032,20,8,2012,0
552,0,0,0,0,31.98,34.85,40,0.0,13,8,2012,0
553,0,0,1,0,26.24,28.03,94,7.0015,3,7,2011,1
554,2,0,0,3,21.32,25.0,100,7.0015,1,5,2011,1
555,3,0,1,0,18.86,22.725,59,19.0012,0,11,2011,2
556,3,0,1,0,18.86,22.725,82,0.0,8,10,2011,1
557,2,0,1,0,22.96,26.515,35,15.0013,22,5,2012,0
558,0,0,1,0,29.52,32.575,45,15.0013,18,7,2011,0
559,3,0,1,3,14.76,18.18,57,7.0015,13,12,2011,2
560,2,0,1,0,18.04,21.97,82,8.9981,23,5,2011,1
561,1,0,0,3,18.04,21.97,54,19.9995,16,1,2012,2
562,1,0,1,0,13.12,16.665,66,6.0032,5,2,2011,1
563,2,0,1,0,17.22,21.21,38,6.0032,9,4,2012,2
564,1,0,1,0,12.3,15.15,61,8.9981,6,2,2012,2
565,2,0,0,0,26.24,31.06,38,16.9979,15,6,2012,0
566,0,0,1,0,27.06,31.06,44,16.9979,18,9,2012,0
567,0,0,1,0,28.7,33.335,79,6.0032,5,8,2011,1
568,0,0,0,0,31.16,36.365,70,8.9981,21,7,2012,0
569,1,0,0,0,18.04,21.97,44,12.998,13,1,2012,2
570,3,1,0,2,16.4,20.455,76,16.9979,22,10,2012,1
571,1,0,1,0,4.1,5.305,36,15.0013,21,1,2012,2
572,0,0,0,0,18.86,22.725,72,11.0014,0,9,2011,1
573,2,0,1,0,14.76,17.425,46,12.998,1,4,2012,2
574,2,0,1,3,21.32,25.0,55,8.9981,0,5,2011,0
575,1,0,1,2,11.48,11.365,55,43.9989,18,3,2012,2
576,2,0,1,3,19.68,23.485,88,8.9981,4,5,2011,1
577,2,0,1,3,25.42,29.545,73,8.9981,20,6,2012,1
578,0,0,1,0,29.52,33.335,48,0.0,16,9,2011,0
579,2,0,1,0,23.78,27.275,73,19.9995,11,5,2011,1
580,2,0,1,0,26.24,28.79,89,6.0032,2,6,2011,1
581,2,0,0,3,20.5,24.24,94,26.0027,18,4,2011,1
582,0,0,1,3,21.32,25.0,52,11.0014,18,9,2011,0
583,1,0,0,0,23.78,27.275,37,19.9995,15,1,2012,0
584,2,0,1,3,24.6,28.79,78,8.9981,9,5,2012,1
585,3,0,0,0,10.66,12.88,60,12.998,3,12,2011,2
586,1,0,0,0,7.38,7.575,37,27.9993,17,2,2012,2
587,2,0,1,2,13.94,16.665,87,11.0014,8,4,2011,1
588,3,0,1,3,25.42,28.79,83,11.0014,19,10,2011,1
589,3,0,1,2,18.04,21.97,100,15.0013,12,12,2012,1
590,2,0,0,0,17.22,21.21,41,16.9979,11,4,2011,2
591,3,0,1,3,10.66,12.12,56,19.0012,6,11,2012,2
592,2,0,0,3,20.5,24.24,77,12.998,6,6,2012,1
593,3,0,0,0,17.22,21.21,38,12.998,14,11,2012,2
594,1,0,0,0,7.38,10.605,37,6.0032,22,1,2012,2
595,0,0,1,0,26.24,31.06,57,8.9981,3,8,2011,0
596,3,0,1,0,13.12,17.425,93,0.0,2,11,2011,1
597,3,0,1,3,22.14,25.76,88,0.0,5,10,2012,1
598,2,0,1,2,14.76,17.425,100,15.0013,7,4,2011,1
599,2,0,1,3,27.88,31.82,36,31.0009,22,4,2011,0
600,0,0,1,0,27.06,31.06,54,7.0015,21,7,2011,0
601,3,0,1,3,20.5,24.24,77,6.0032,21,11,2011,1
602,3,0,0,0,9.84,12.12,60,8.9981,0,11,2011,2
603,1,0,1,0,9.02,11.365,51,11.0014,12,1,2011,2
604,3,0,1,0,16.4,20.455,87,0.0,0,11,2011,1
605,0,0,1,0,27.88,12.12,65,8.9981,8,8,2012,1
606,0,0,1,0,30.34,34.85,66,7.0015,0,7,2011,1
607,3,0,1,3,18.04,21.97,88,0.0,5,12,2012,1
608,3,0,1,0,22.14,25.76,68,7.0015,1,10,2012,1
609,1,0,1,0,9.02,9.09,64,31.0009,9,3,2011,2
610,0,0,1,0,28.7,32.575,70,12.998,8,7,2011,1
611,0,1,0,0,27.88,31.82,85,0.0,7,9,2012,1
612,1,0,0,0,9.84,12.12,60,11.0014,5,3,2012,2
613,3,0,1,0,21.32,25.0,52,11.0014,15,11,2011,0
614,2,0,1,2,21.32,25.0,94,16.9979,5,5,2011,1
615,2,0,0,0,29.52,34.09,62,11.0014,21,6,2012,0
616,1,0,1,0,7.38,10.605,80,7.0015,4,2,2012,1
617,0,0,0,0,28.7,33.335,74,26.0027,9,9,2012,1
618,2,0,1,0,24.6,31.06,49,19.0012,2,6,2011,0
619,3,0,0,3,14.76,18.18,93,6.0032,0,12,2012,1
620,3,0,0,0,18.04,21.97,44,22.0028,10,11,2011,2
621,0,0,0,0,31.16,35.605,62,30.0026,11,9,2012,0
622,0,0,1,0,36.9,42.425,42,19.9995,14,7,2011,0
623,3,0,1,0,15.58,19.695,29,31.0009,20,11,2012,2
624,1,0,1,0,9.84,12.12,65,11.0014,6,2,2012,1
625,0,0,1,0,31.16,35.605,58,16.9979,8,7,2012,0
626,0,0,1,3,35.26,40.15,47,0.0,11,7,2012,0
627,0,0,1,3,28.7,32.575,54,0.0,6,7,2012,0
628,1,0,0,3,19.68,23.485,59,23.9994,17,3,2011,2
629,1,0,0,0,22.96,26.515,64,6.0032,17,3,2012,1
630,3,0,1,3,14.76,17.425,57,15.0013,17,11,2012,2
631,2,0,1,0,27.06,31.06,41,19.9995,11,6,2011,0
632,1,0,1,0,19.68,23.485,88,11.0014,5,3,2012,1
633,0,0,1,2,25.42,27.275,91,11.0014,8,8,2012,1
634,3,0,0,0,14.76,17.425,81,11.0014,12,12,2011,1
635,1,0,1,3,9.02,13.635,93,0.0,23,1,2011,1
636,0,0,0,3,31.98,36.365,55,12.998,10,9,2012,0
637,3,0,1,3,24.6,31.06,49,16.9979,15,12,2012,0
638,2,0,1,2,22.96,26.515,60,11.0014,1,6,2012,0
639,2,0,0,0,15.58,19.695,27,11.0014,7,4,2012,2
640,3,0,0,3,14.76,17.425,93,15.0013,22,10,2011,1
641,0,0,1,2,25.42,25.76,100,22.0028,19,9,2011,1
642,1,0,1,0,21.32,25.0,68,0.0,9,3,2012,1
643,1,0,0,0,9.02,9.85,35,23.9994,15,1,2011,2
644,2,0,1,0,17.22,21.21,54,0.0,2,4,2011,2
645,2,0,1,0,22.96,26.515,60,15.0013,7,6,2012,0
646,1,0,1,0,17.22,21.21,30,23.9994,13,2,2011,2
647,2,0,1,0,13.12,16.665,66,6.0032,5,4,2012,1
648,2,0,0,0,28.7,32.575,61,8.9981,6,6,2011,0
649,2,0,1,0,22.96,26.515,28,27.9993,12,5,2012,2
650,3,0,0,3,12.3,15.91,75,6.0032,9,11,2011,1
651,3,0,1,0,16.4,20.455,71,6.0032,10,11,2011,1
652,2,0,0,0,16.4,20.455,62,12.998,2,4,2011,1
653,0,0,1,0,29.52,34.09,70,8.9981,4,7,2012,1
654,0,0,1,0,32.8,34.85,31,15.0013,13,8,2012,0
655,3,0,1,0,18.04,21.97,47,19.9995,14,11,2011,2
656,1,0,0,0,22.96,26.515,64,12.998,20,3,2012,0
657,1,0,1,0,13.12,16.665,76,8.9981,7,3,2011,1
658,0,0,1,0,27.06,30.305,78,12.998,3,7,2011,1
659,2,0,1,0,23.78,27.275,88,7.0015,2,6,2011,1
660,1,0,1,0,11.48,13.635,70,16.9979,8,3,2011,1
661,2,0,1,0,27.06,31.06,39,8.9981,6,6,2011,0
662,2,0,0,0,19.68,23.485,20,12.998,22,4,2012,2
663,1,0,1,0,1.64,1.515,38,19.9995,1,1,2012,2
664,3,0,0,0,20.5,24.24,48,8.9981,20,10,2011,0
665,2,0,1,0,18.04,21.97,62,11.0014,20,4,2011,2
666,0,0,1,0,27.06,30.305,83,6.0032,18,7,2011,1
667,3,0,1,3,27.06,30.305,83,8.9981,10,10,2012,1
668,2,0,1,3,23.78,27.275,60,26.0027,22,5,2011,0
669,3,0,1,3,20.5,24.24,55,11.0014,7,10,2011,0
670,3,0,0,0,18.04,21.97,62,12.998,8,10,2011,1
671,2,0,1,3,18.04,21.97,47,19.0012,0,4,2012,2
672,0,0,1,0,22.14,25.76,77,0.0,3,9,2012,1
673,0,0,1,3,31.16,34.09,45,8.9981,11,7,2012,0
674,0,0,1,3,29.52,34.85,79,0.0,7,7,2011,1
675,3,0,0,3,12.3,16.665,87,0.0,10,12,2012,1
676,2,0,1,3,16.4,20.455,100,19.9995,1,4,2011,1
677,1,0,1,3,9.02,13.635,87,0.0,20,1,2011,1
678,3,0,1,0,13.94,17.425,66,7.0015,17,12,2011,1
679,3,0,0,0,16.4,20.455,58,11.0014,23,11,2011,2
680,2,0,1,0,18.86,22.725,94,19.0012,2,4,2011,1
681,2,0,0,2,20.5,24.24,94,0.0,8,5,2011,1
682,3,0,1,2,13.94,15.15,71,22.0028,5,11,2011,1
683,1,0,0,0,9.84,12.12,70,8.9981,23,2,2012,1
684,3,0,0,0,22.96,26.515,83,16.9979,1,10,2012,1
685,3,0,1,0,14.76,16.665,40,16.9979,13,11,2012,2
686,0,0,1,3,25.42,29.545,78,11.0014,9,9,2012,1
687,2,0,0,2,20.5,24.24,88,39.0007,17,4,2011,1
688,3,0,0,0,20.5,24.24,36,12.998,15,10,2012,2
689,0,0,1,3,26.24,28.79,89,7.0015,23,7,2012,1
690,3,1,0,0,21.32,25.0,72,8.9981,18,11,2012,1
691,2,0,1,2,22.14,25.76,88,7.0015,10,6,2012,1
692,2,0,1,2,18.86,22.725,51,7.0015,12,4,2012,2
693,1,0,1,0,4.1,3.79,49,22.0028,8,2,2011,2
694,2,0,1,2,15.58,19.695,94,16.9979,5,4,2011,1
695,1,0,0,3,17.22,21.21,77,23.9994,0,3,2011,1
696,2,0,1,0,16.4,20.455,37,16.9979,9,4,2012,2
697,0,0,0,0,28.7,32.575,65,0.0,12,9,2011,0
698,0,0,1,2,24.6,25.76,93,0.0,14,9,2011,1
699,3,0,1,0,19.68,23.485,77,8.9981,0,10,2011,1
700,2,0,1,0,31.16,33.335,23,36.9974,15,4,2011,0
701,1,0,0,0,11.48,12.88,38,19.9995,13,1,2011,2
702,1,0,0,0,9.84,11.365,38,15.0013,16,1,2012,2
703,1,0,0,3,6.56,8.335,74,11.0014,5,1,2011,1
704,0,0,0,0,27.06,30.305,78,11.0014,8,9,2011,1
705,2,0,1,0,24.6,31.06,46,6.0032,10,6,2012,0
706,2,0,0,0,17.22,21.21,67,6.0032,6,5,2012,1
707,3,0,1,3,18.04,21.97,94,19.0012,6,12,2011,1
708,0,0,1,0,27.06,31.06,50,0.0,0,7,2011,0
709,0,0,1,2,24.6,25.76,94,16.9979,0,9,2012,1
710,1,0,1,0,12.3,15.15,52,11.0014,22,3,2011,2
711,1,0,1,0,29.52,32.575,34,26.0027,16,3,2012,0
712,3,0,1,2,18.86,22.725,94,16.9979,11,12,2011,1
713,0,0,1,0,30.34,34.85,70,16.9979,17,7,2012,1
714,3,0,0,0,16.4,20.455,71,15.0013,13,12,2012,1
715,2,0,1,0,22.96,26.515,56,11.0014,0,6,2012,0
716,1,0,0,0,9.84,11.365,65,16.9979,3,3,2011,2
717,0,0,1,3,29.52,33.335,54,19.9995,4,7,2012,0
718,0,0,0,2,24.6,28.03,83,0.0,23,8,2011,1
719,0,0,1,0,30.34,34.85,66,12.998,21,7,2011,0
720,1,0,1,3,14.76,18.18,50,6.0032,23,2,2012,2
721,2,0,1,0,17.22,21.21,67,16.9979,18,5,2011,1
722,1,0,0,0,18.04,21.97,18,32.9975,12,2,2011,2
723,0,0,0,0,27.06,31.06,61,0.0,21,8,2012,0
724,3,0,0,2,16.4,20.455,71,8.9981,9,10,2012,1
725,2,0,1,3,21.32,25.0,83,11.0014,0,5,2011,1
726,3,0,1,0,17.22,21.21,41,15.0013,19,10,2012,2
727,0,0,1,3,28.7,32.575,65,19.0012,8,8,2012,0
728,1,0,0,3,7.38,9.85,80,11.0014,10,1,2011,1
729,3,1,0,0,16.4,20.455,76,11.0014,1,11,2012,1
730,2,0,1,0,13.94,15.91,66,16.9979,4,5,2011,1
731,2,0,1,0,26.24,31.06,53,8.9981,22,6,2012,0
732,3,0,0,3,13.94,15.91,87,16.9979,4,10,2011,1
733,1,0,1,0,12.3,15.91,52,6.0032,21,2,2012,2
734,0,0,1,0,27.06,31.06,69,0.0,2,8,2011,1
735,0,0,1,0,32.8,37.12,49,0.0,16,8,2011,0
736,2,0,1,0,21.32,25.0,20,23.9994,19,4,2012,2
737,0,0,1,0,32.8,37.12,49,16.9979,8,7,2011,0
738,3,0,1,0,21.32,25.0,63,22.0028,23,12,2011,0
739,3,0,1,0,21.32,25.0,68,11.0014,12,12,2012,1
740,3,0,0,0,9.02,11.365,75,8.9981,4,12,2011,1
741,0,0,1,3,30.34,33.335,51,11.0014,8,8,2011,0
742,1,0,1,0,6.56,9.09,86,7.0015,6,2,2012,1
743,2,0,1,0,22.14,25.76,68,27.9993,0,6,2012,1
744,0,0,1,0,32.8,37.88,55,11.0014,18,7,2011,0
745,3,0,1,0,13.94,15.91,49,19.0012,18,11,2012,2
746,2,0,0,3,21.32,25.0,100,8.9981,7,5,2011,1
747,1,0,1,2,12.3,15.91,70,6.0032,4,2,2012,1
748,2,0,0,3,18.86,22.725,33,0.0,15,4,2011,2
749,0,0,0,0,22.14,25.76,64,0.0,0,9,2012,1
750,1,0,1,3,18.04,21.97,0,26.0027,17,3,2011,2
751,1,0,0,0,9.84,12.88,65,7.0015,8,2,2011,1
752,1,0,1,3,12.3,14.395,70,15.0013,21,3,2011,1
753,3,0,1,0,13.94,15.91,42,15.0013,18,12,2011,2
754,0,0,0,0,29.52,34.85,74,16.9979,13,8,2011,1
755,3,0,1,0,8.2,10.605,69,11.0014,7,11,2012,1
756,2,0,0,3,27.06,31.06,74,8.9981,4,6,2011,1
757,2,0,1,0,23.78,27.275,49,26.0027,8,6,2011,0
758,0,0,1,0,29.52,33.335,58,0.0,4,7,2012,0
759,2,0,1,0,24.6,28.79,78,0.0,23,5,2012,1
760,2,0,1,0,12.3,14.395,49,19.0012,23,4,2011,2
761,3,0,0,0,27.06,31.06,39,27.9993,14,10,2012,0
762,1,0,0,0,16.4,20.455,16,43.9989,9,2,2011,2
763,2,0,0,0,13.94,15.91,53,19.0012,20,4,2011,2
764,0,0,1,0,37.72,41.665,33,15.0013,13,7,2012,0
765,3,0,1,3,24.6,31.06,43,7.0015,14,10,2012,0
766,0,0,0,0,36.9,42.425,42,31.0009,14,8,2012,0
767,3,0,1,2,15.58,19.695,62,11.0014,12,11,2012,1
768,2,0,1,3,26.24,30.305,69,19.0012,17,5,2012,1
769,3,0,0,3,13.12,16.665,61,6.0032,22,12,2011,2
770,2,0,1,0,26.24,31.06,36,11.0014,13,5,2012,0
771,3,0,0,3,13.94,16.665,76,12.998,8,10,2011,1
772,0,0,1,2,25.42,27.275,94,0.0,3,9,2011,1
773,0,0,1,0,32.8,37.88,55,15.0013,19,7,2011,0
774,0,0,1,2,19.68,23.485,82,31.0009,17,9,2011,1
775,0,0,1,0,35.26,39.395,41,7.0015,13,8,2012,0
776,1,0,1,0,17.22,21.21,41,15.0013,15,2,2012,2
777,0,0,1,0,31.16,36.365,66,11.0014,20,8,2012,0
778,0,0,1,0,28.7,32.575,54,7.0015,23,8,2012,0
779,0,1,0,0,37.72,42.425,35,19.9995,15,7,2012,0
780,0,0,1,0,28.7,33.335,79,7.0015,0,8,2011,1
781,2,0,1,0,32.8,35.605,41,23.9994,15,6,2012,0
782,3,0,1,3,22.96,26.515,56,15.0013,11,10,2012,0
783,3,0,1,3,22.14,25.76,68,22.0028,3,11,2011,1
784,0,0,1,3,29.52,33.335,48,6.0032,13,9,2011,0
785,3,0,1,0,13.94,15.91,53,16.9979,19,12,2011,2
786,3,0,1,3,13.12,14.395,53,26.0027,17,11,2012,2
787,1,0,1,0,10.66,11.365,38,19.9995,18,1,2012,2
788,3,0,0,0,14.76,18.18,81,7.0015,21,12,2011,1
789,1,0,0,2,8.2,10.605,100,8.9981,10,2,2011,1
790,2,0,1,0,26.24,29.545,78,12.998,11,5,2012,1
791,0,0,1,0,35.26,39.395,41,16.9979,15,7,2011,0
792,3,1,0,2,17.22,21.21,58,12.998,16,10,2012,2
793,2,0,1,0,20.5,24.24,39,19.0012,10,5,2011,2
794,1,0,0,0,10.66,11.365,44,22.0028,21,1,2011,2
795,3,0,1,2,22.14,25.76,77,8.9981,18,10,2012,1
796,0,0,0,3,32.8,38.635,59,22.0028,13,8,2011,0
797,3,0,0,0,12.3,15.91,81,6.0032,1,11,2012,1
798,2,0,0,0,28.7,31.82,39,26.0027,15,4,2012,0
799,3,0,1,0,15.58,19.695,46,19.9995,10,11,2012,2
800,0,0,0,0,28.7,32.575,70,19.0012,0,8,2012,1
801,3,0,1,0,9.84,11.365,52,12.998,10,12,2012,2
802,0,0,1,0,29.52,33.335,58,0.0,1,7,2012,0
803,1,0,1,0,15.58,19.695,32,22.0028,12,2,2011,2
804,2,0,1,3,21.32,25.0,72,16.9979,9,6,2012,1
805,1,0,1,0,24.6,31.06,40,15.0013,16,2,2012,0
806,2,0,1,0,16.4,20.455,50,8.9981,23,4,2012,2
807,3,0,1,2,14.76,17.425,57,15.0013,6,11,2011,2
808,3,1,0,0,22.14,25.76,73,19.0012,19,11,2012,1
809,2,0,1,3,21.32,25.0,52,16.9979,0,5,2012,0
810,3,0,0,3,12.3,14.395,81,12.998,4,11,2012,1
811,2,0,0,0,30.34,32.575,35,16.9979,15,6,2012,0
812,3,0,1,2,19.68,23.485,100,27.9993,6,12,2011,1
813,3,0,1,0,18.04,21.97,88,0.0,0,10,2011,1
814,3,0,1,0,12.3,15.15,36,8.9981,11,11,2011,2
815,2,0,1,3,16.4,20.455,82,8.9981,7,4,2012,1
816,3,0,1,0,20.5,24.24,68,0.0,21,10,2011,1
817,3,0,1,0,13.12,15.15,53,19.0012,1,11,2012,2
818,0,0,1,0,30.34,33.335,51,19.0012,17,8,2011,0
819,2,0,0,3,26.24,31.06,61,11.0014,2,6,2011,0
820,1,0,0,3,11.48,12.12,93,30.0026,18,2,2011,1
821,0,0,0,2,26.24,29.545,78,12.998,2,8,2012,1
822,3,0,0,0,18.86,22.725,55,12.998,14,11,2011,2
