,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
301,7/14/2011 10:00,Fall,0,1, Clear + Few clouds,28.7,31.82,42,16.9979
302,4/10/2012 16:00,Summer,0,1, Clear + Few clouds,23.78,27.275,21,16.9979
303,2/3/2011 7:00,Spring,0,1, Clear + Few clouds,5.74,6.06,50,22.0028
304,5/8/2012 10:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,68,27.9993
305,3/11/2012 18:00,Spring,0,0, Clear + Few clouds,21.32,25.0,29,19.0012
306,2/8/2011 19:00,Spring,0,1, Clear + Few clouds,6.56,6.06,40,31.0009
307,4/6/2012 14:00,Summer,0,1, Clear + Few clouds,19.68,23.485,29,26.0027
308,8/3/2012 23:00,Fall,0,1, Clear + Few clouds,30.34,35.605,79,8.9981
309,6/5/2012 14:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,46,11.0014
310,6/19/2012 22:00,Summer,0,1, Clear + Few clouds,29.52,34.85,79,6.0032
311,12/12/2011 19:00,Winter,0,1, Clear + Few clouds,11.48,15.15,61,6.0032
312,8/17/2012 20:00,Fall,0,1, Mist + Cloudy ,29.52,12.12,58,15.0013
313,6/5/2011 19:00,Summer,0,0, Clear + Few clouds,27.88,31.82,65,11.0014
314,5/5/2011 22:00,Summer,0,1, Clear + Few clouds,19.68,23.485,39,12.998
315,6/9/2011 17:00,Summer,0,1, Clear + Few clouds,36.9,40.91,37,16.9979
316,1/18/2012 4:00,Spring,0,1, Clear + Few clouds,13.94,14.395,46,35.0008
317,3/19/2011 8:00,Spring,0,0, Clear + Few clouds,17.22,21.21,47,32.9975
318,9/18/2011 8:00,Fall,0,0, Clear + Few clouds,18.86,22.725,72,16.9979
319,7/4/2011 12:00,Fall,1,0, Mist + Cloudy ,31.98,35.605,52,0.0
320,2/4/2012 15:00,Spring,0,0, Mist + Cloudy ,13.12,15.15,66,15.0013
321,2/9/2012 12:00,Spring,0,1, Clear + Few clouds,10.66,11.365,48,22.0028
322,9/14/2012 15:00,Fall,0,1, Mist + Cloudy ,29.52,33.335,48,8.9981
323,1/14/2012 17:00,Spring,0,0, Clear + Few clouds,9.84,11.365,41,16.9979
324,8/16/2011 3:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,15.0013
325,9/12/2012 8:00,Fall,0,1, Clear + Few clouds,22.96,26.515,64,7.0015
326,1/15/2012 6:00,Spring,0,0, Mist + Cloudy ,5.74,6.06,50,19.0012
327,1/2/2012 1:00,Spring,1,0, Clear + Few clouds,14.76,16.665,43,27.9993
328,1/12/2012 18:00,Spring,0,1, Clear + Few clouds,18.04,21.97,67,12.998
329,5/1/2012 20:00,Summer,0,1, Clear + Few clouds,27.06,31.06,61,11.0014
330,4/18/2011 4:00,Summer,0,1, Clear + Few clouds,16.4,20.455,87,11.0014
331,2/3/2011 2:00,Spring,0,1, Clear + Few clouds,7.38,8.335,43,16.9979
332,12/12/2011 2:00,Winter,0,1, Clear + Few clouds,8.2,12.88,69,0.0
333,8/6/2011 11:00,Fall,0,0, Clear + Few clouds,31.98,37.12,62,15.0013
334,9/3/2012 11:00,Fall,1,0, Mist + Cloudy ,30.34,34.85,70,19.0012
335,2/5/2012 7:00,Spring,0,0, Mist + Cloudy ,9.84,12.12,75,11.0014
336,11/5/2011 12:00,Winter,0,0, Clear + Few clouds,14.76,17.425,46,11.0014
337,1/8/2012 21:00,Spring,0,0, Clear + Few clouds,11.48,13.635,56,15.0013
338,5/1/2011 15:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,72,0.0
339,9/1/2011 15:00,Fall,0,1, Clear + Few clouds,29.52,33.335,51,8.9981
340,12/12/2012 2:00,Winter,0,1, Clear + Few clouds,11.48,13.635,56,11.0014
341,8/4/2012 22:00,Fall,0,0, Clear + Few clouds,31.16,36.365,66,19.0012
342,8/4/2012 9:00,Fall,0,0, Clear + Few clouds,31.98,37.88,65,15.0013
343,3/14/2012 18:00,Spring,0,1, Clear + Few clouds,28.7,31.82,32,0.0
344,10/10/2012 20:00,Winter,0,1, Clear + Few clouds,21.32,25.0,48,32.9975
345,10/5/2011 11:00,Winter,0,1, Clear + Few clouds,24.6,31.06,46,19.0012
346,6/15/2012 4:00,Summer,0,1, Clear + Few clouds,22.96,26.515,83,11.0014
347,10/9/2011 15:00,Winter,0,0, Clear + Few clouds,27.88,31.82,51,11.0014
348,9/2/2011 5:00,Fall,0,1, Mist + Cloudy ,24.6,28.03,83,8.9981
349,10/1/2011 21:00,Winter,0,0," Light Snow, Light Rain",14.76,18.18,87,7.0015
350,3/1/2011 13:00,Spring,0,1, Clear + Few clouds,13.12,17.425,39,0.0
351,2/17/2012 12:00,Spring,0,1, Clear + Few clouds,15.58,19.695,46,26.0027
352,9/10/2011 18:00,Fall,0,0, Clear + Few clouds,29.52,33.335,58,12.998
353,10/4/2012 12:00,Winter,0,1, Mist + Cloudy ,29.52,33.335,54,12.998
354,1/16/2012 14:00,Spring,1,0, Clear + Few clouds,9.84,10.605,44,26.0027
355,10/1/2012 4:00,Winter,0,1, Clear + Few clouds,17.22,21.21,82,7.0015
356,3/9/2012 11:00,Spring,0,1, Mist + Cloudy ,14.76,16.665,34,23.9994
357,8/10/2011 5:00,Fall,0,1, Clear + Few clouds,27.88,31.82,61,6.0032
358,9/6/2011 8:00,Fall,0,1," Light Snow, Light Rain",22.14,25.76,83,26.0027
359,4/19/2011 0:00,Summer,0,1, Clear + Few clouds,20.5,24.24,55,15.0013
360,11/19/2011 16:00,Winter,0,0, Clear + Few clouds,17.22,21.21,38,19.9995
361,6/3/2011 20:00,Summer,0,1, Clear + Few clouds,26.24,31.06,29,11.0014
362,2/11/2011 7:00,Spring,0,1, Clear + Few clouds,3.28,8.335,73,0.0
363,11/1/2011 5:00,Winter,0,1, Clear + Few clouds,13.12,15.91,81,12.998
364,1/3/2012 22:00,Spring,0,1, Clear + Few clouds,4.1,5.305,46,16.9979
365,5/13/2012 15:00,Summer,0,0, Clear + Few clouds,29.52,32.575,45,23.9994
366,5/4/2012 0:00,Summer,0,1, Clear + Few clouds,24.6,28.79,78,22.0028
367,10/1/2011 20:00,Winter,0,0," Light Snow, Light Rain",14.76,18.18,87,7.0015
368,9/9/2011 13:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,6.0032
369,6/19/2011 0:00,Summer,0,0, Clear + Few clouds,28.7,32.575,65,0.0
370,10/10/2011 22:00,Winter,1,0, Clear + Few clouds,22.96,26.515,88,6.0032
371,3/1/2012 6:00,Spring,0,1, Mist + Cloudy ,17.22,21.21,94,0.0
372,11/12/2012 5:00,Winter,1,0, Clear + Few clouds,15.58,19.695,87,0.0
373,10/19/2011 18:00,Winter,0,1," Light Snow, Light Rain",22.96,26.515,100,11.0014
374,8/6/2012 5:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,12.998
375,9/15/2012 6:00,Fall,0,0, Clear + Few clouds,22.14,25.76,49,27.9993
376,8/9/2011 20:00,Fall,0,1, Clear + Few clouds,32.8,36.365,43,12.998
377,10/16/2011 6:00,Winter,0,0, Clear + Few clouds,15.58,19.695,66,11.0014
378,6/15/2011 16:00,Summer,0,1, Clear + Few clouds,31.16,33.335,27,8.9981
379,2/17/2011 15:00,Spring,0,1, Clear + Few clouds,24.6,30.305,28,16.9979
380,12/1/2012 9:00,Winter,0,0, Mist + Cloudy ,10.66,12.12,93,16.9979
381,1/7/2011 16:00,Spring,0,1, Mist + Cloudy ,8.2,10.605,37,11.0014
382,11/15/2011 12:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,68,0.0
383,8/14/2012 12:00,Fall,0,1, Clear + Few clouds,31.98,35.605,49,8.9981
384,10/7/2012 10:00,Winter,0,0, Mist + Cloudy ,17.22,21.21,67,12.998
385,12/12/2011 4:00,Winter,0,1, Clear + Few clouds,7.38,12.12,74,0.0
386,8/19/2011 11:00,Fall,0,1, Mist + Cloudy ,29.52,34.09,66,6.0032
387,4/3/2012 0:00,Summer,0,1, Clear + Few clouds,16.4,20.455,43,8.9981
388,2/7/2012 14:00,Spring,0,1, Clear + Few clouds,18.04,21.97,38,16.9979
389,10/17/2012 13:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,49,8.9981
390,11/2/2012 3:00,Winter,0,1, Clear + Few clouds,12.3,15.15,70,11.0014
391,7/8/2011 2:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,11.0014
392,10/18/2011 23:00,Winter,0,1, Mist + Cloudy ,21.32,25.0,77,12.998
393,2/14/2012 0:00,Spring,0,1, Mist + Cloudy ,10.66,15.15,60,0.0
394,11/11/2011 5:00,Winter,1,0, Clear + Few clouds,12.3,14.395,49,16.9979
395,3/11/2012 8:00,Spring,0,0, Clear + Few clouds,9.02,11.365,69,8.9981
396,2/13/2012 14:00,Spring,0,1, Clear + Few clouds,13.94,17.425,23,7.0015
397,4/9/2011 22:00,Summer,0,0, Mist + Cloudy ,14.76,17.425,93,8.9981
398,10/11/2012 22:00,Winter,0,1, Clear + Few clouds,16.4,20.455,66,11.0014
399,8/19/2012 14:00,Fall,0,0," Light Snow, Light Rain",26.24,30.305,73,0.0
400,9/3/2011 21:00,Fall,0,0, Clear + Few clouds,27.88,31.82,83,8.9981
401,5/6/2011 15:00,Summer,0,1, Clear + Few clouds,24.6,31.06,38,26.0027
402,1/15/2011 11:00,Spring,0,0, Clear + Few clouds,8.2,9.85,55,15.0013
403,3/19/2012 8:00,Spring,0,1, Clear + Few clouds,18.86,22.725,88,7.0015
404,6/2/2012 20:00,Summer,0,0, Clear + Few clouds,25.42,31.06,35,19.0012
405,11/10/2012 4:00,Winter,0,0, Clear + Few clouds,10.66,13.635,87,7.0015
406,8/7/2011 12:00,Fall,0,0, Clear + Few clouds,36.9,42.425,42,19.9995
407,12/7/2012 17:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,66,0.0
408,8/5/2012 11:00,Fall,0,0, Clear + Few clouds,33.62,39.395,56,27.9993
409,3/11/2011 21:00,Spring,0,1, Mist + Cloudy ,12.3,14.395,52,16.9979
410,9/11/2012 2:00,Fall,0,1, Clear + Few clouds,19.68,23.485,77,11.0014
411,5/15/2011 9:00,Summer,0,0, Clear + Few clouds,23.78,27.275,83,16.9979
412,6/7/2011 5:00,Summer,0,1, Clear + Few clouds,23.78,27.275,88,11.0014
413,1/9/2011 3:00,Spring,0,0, Clear + Few clouds,4.1,3.79,46,27.9993
414,10/17/2012 19:00,Winter,0,1, Clear + Few clouds,20.5,24.24,72,12.998
415,5/10/2012 9:00,Summer,0,1, Clear + Few clouds,20.5,24.24,59,31.0009
416,1/15/2011 2:00,Spring,0,0, Mist + Cloudy ,6.56,9.85,59,6.0032
417,8/10/2012 5:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,84,19.0012
418,11/3/2012 5:00,Winter,0,0, Mist + Cloudy ,13.12,15.15,49,16.9979
419,4/3/2011 20:00,Summer,0,0," Light Snow, Light Rain",17.22,21.21,41,15.0013
420,2/1/2011 0:00,Spring,0,1, Mist + Cloudy ,6.56,9.09,64,7.0015
421,8/2/2012 3:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,0.0
422,11/10/2012 19:00,Winter,0,0, Clear + Few clouds,18.86,22.725,51,6.0032
423,3/2/2012 20:00,Spring,0,1, Mist + Cloudy ,14.76,17.425,87,12.998
424,5/7/2011 18:00,Summer,0,0, Clear + Few clouds,23.78,27.275,37,11.0014
425,8/7/2012 1:00,Fall,0,1, Clear + Few clouds,28.7,33.335,84,8.9981
426,5/6/2012 10:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,77,7.0015
427,9/8/2012 14:00,Fall,0,0, Clear + Few clouds,33.62,38.635,52,30.0026
428,8/8/2011 6:00,Fall,0,1, Clear + Few clouds,28.7,32.575,65,19.0012
429,5/3/2012 12:00,Summer,0,1, Clear + Few clouds,22.96,26.515,73,8.9981
430,11/18/2011 14:00,Winter,0,1, Clear + Few clouds,13.94,16.665,31,8.9981
431,11/2/2012 14:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,40,32.9975
432,12/7/2012 2:00,Winter,0,1, Mist + Cloudy ,10.66,13.635,70,8.9981
433,7/1/2011 12:00,Fall,0,1, Clear + Few clouds,32.8,34.85,26,0.0
434,3/2/2012 2:00,Spring,0,1, Clear + Few clouds,13.94,15.91,53,19.0012
435,2/9/2011 8:00,Spring,0,1, Clear + Few clouds,4.1,6.82,42,0.0
436,6/12/2012 20:00,Summer,0,1, Clear + Few clouds,27.88,31.82,83,12.998
437,9/9/2012 11:00,Fall,0,0, Clear + Few clouds,27.06,31.06,47,16.9979
438,6/13/2012 4:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,8.9981
439,11/12/2011 2:00,Winter,0,0, Clear + Few clouds,9.84,12.88,65,6.0032
440,1/19/2012 2:00,Spring,0,1, Clear + Few clouds,5.74,7.575,50,8.9981
441,1/2/2012 9:00,Spring,1,0, Clear + Few clouds,9.84,12.88,35,0.0
442,11/14/2011 9:00,Winter,0,1, Mist + Cloudy ,19.68,23.485,67,22.0028
443,10/13/2012 23:00,Winter,0,0, Clear + Few clouds,17.22,21.21,58,19.9995
444,4/16/2011 6:00,Summer,0,0," Light Snow, Light Rain",16.4,20.455,82,22.0028
445,11/10/2012 18:00,Winter,0,0, Clear + Few clouds,18.04,21.97,54,8.9981
446,8/13/2012 1:00,Fall,0,1, Clear + Few clouds,27.06,31.06,65,6.0032
447,2/8/2011 15:00,Spring,0,1, Clear + Few clouds,9.02,9.85,35,26.0027
448,4/4/2011 11:00,Summer,0,1, Clear + Few clouds,24.6,31.06,40,26.0027
449,6/6/2011 4:00,Summer,0,1, Clear + Few clouds,22.96,26.515,94,7.0015
450,4/8/2011 14:00,Summer,0,1," Light Snow, Light Rain",13.94,15.91,87,15.0013
451,4/17/2012 0:00,Summer,0,1, Clear + Few clouds,27.06,31.06,54,12.998
452,3/12/2012 11:00,Spring,0,1, Clear + Few clouds,18.04,21.97,44,15.0013
453,3/4/2011 1:00,Spring,0,1, Mist + Cloudy ,7.38,9.09,64,12.998
454,4/18/2012 11:00,Summer,0,1," Light Snow, Light Rain",18.86,22.725,47,16.9979
455,11/8/2011 2:00,Winter,0,1, Clear + Few clouds,13.12,17.425,87,0.0
456,3/2/2011 14:00,Spring,0,1, Clear + Few clouds,21.32,25.0,23,19.9995
457,3/3/2011 6:00,Spring,0,1, Clear + Few clouds,5.74,6.06,33,19.9995
458,11/6/2011 18:00,Winter,0,0, Clear + Few clouds,17.22,21.21,71,7.0015
459,1/5/2011 7:00,Spring,0,1, Clear + Few clouds,7.38,9.09,43,12.998
460,2/9/2011 10:00,Spring,0,1, Clear + Few clouds,5.74,9.09,36,0.0
461,12/8/2011 8:00,Winter,0,1, Clear + Few clouds,9.02,10.605,55,19.0012
462,2/10/2011 17:00,Spring,0,1, Clear + Few clouds,7.38,9.09,26,12.998
463,7/10/2011 11:00,Fall,0,0, Clear + Few clouds,31.98,36.365,55,12.998
464,5/14/2012 11:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,83,15.0013
465,1/15/2011 5:00,Spring,0,0, Clear + Few clouds,6.56,11.365,59,0.0
466,5/7/2011 22:00,Summer,0,0, Clear + Few clouds,22.14,25.76,49,12.998
467,11/1/2012 15:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,54,11.0014
468,4/8/2011 16:00,Summer,0,1, Mist + Cloudy ,13.12,15.15,93,16.9979
469,5/6/2012 1:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,83,15.0013
470,7/4/2012 22:00,Fall,1,0, Clear + Few clouds,33.62,39.395,56,15.0013
471,12/13/2012 14:00,Winter,0,1, Clear + Few clouds,14.76,17.425,34,11.0014
472,1/15/2011 18:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,45,16.9979
473,12/3/2011 11:00,Winter,0,0, Clear + Few clouds,13.12,16.665,57,6.0032
474,12/14/2011 18:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,62,11.0014
475,7/8/2012 17:00,Fall,0,0, Clear + Few clouds,31.98,37.12,59,0.0
476,4/19/2011 6:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,67,0.0
477,4/17/2011 10:00,Summer,0,0, Clear + Few clouds,17.22,21.21,44,30.0026
478,9/7/2012 6:00,Fall,0,1, Clear + Few clouds,25.42,28.03,88,7.0015
479,6/9/2012 3:00,Summer,0,0, Clear + Few clouds,25.42,31.06,57,0.0
480,12/4/2012 16:00,Winter,0,1, Clear + Few clouds,23.78,27.275,49,19.0012
481,8/14/2011 9:00,Fall,0,0," Light Snow, Light Rain",27.06,29.545,89,19.0012
482,10/15/2011 1:00,Winter,0,0, Clear + Few clouds,18.86,22.725,55,16.9979
483,1/15/2012 2:00,Spring,0,0, Mist + Cloudy ,6.56,6.82,47,19.0012
484,12/17/2012 20:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,94,16.9979
485,11/4/2011 1:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,82,0.0
486,8/19/2011 2:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,83,0.0
487,7/14/2012 20:00,Fall,0,0, Clear + Few clouds,29.52,35.605,84,6.0032
488,12/16/2011 19:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,45,15.0013
489,6/13/2012 20:00,Summer,0,1, Clear + Few clouds,27.88,31.82,36,27.9993
490,8/13/2012 6:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,6.0032
491,5/9/2011 21:00,Summer,0,1, Clear + Few clouds,21.32,25.0,59,8.9981
492,3/18/2012 13:00,Spring,0,0, Mist + Cloudy ,18.86,22.725,82,11.0014
493,2/14/2011 0:00,Spring,0,1, Clear + Few clouds,15.58,19.695,37,23.9994
494,12/15/2011 15:00,Winter,0,1," Light Snow, Light Rain",21.32,25.0,55,15.0013
495,5/11/2012 2:00,Summer,0,1, Clear + Few clouds,18.86,22.725,44,11.0014
496,9/19/2011 1:00,Fall,0,1, Mist + Cloudy ,21.32,25.0,72,7.0015
497,11/7/2012 10:00,Winter,0,1, Mist + Cloudy ,11.48,12.88,56,19.9995
498,6/13/2012 7:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,19.9995
499,6/9/2011 13:00,Summer,0,1, Clear + Few clouds,36.9,40.91,37,6.0032
500,4/18/2011 7:00,Summer,0,1, Clear + Few clouds,18.86,22.725,63,0.0
501,6/18/2011 4:00,Summer,0,0, Clear + Few clouds,24.6,27.275,88,6.0032
502,7/12/2012 6:00,Fall,0,1, Clear + Few clouds,26.24,30.305,73,6.0032
503,10/7/2011 19:00,Winter,0,1, Clear + Few clouds,22.96,26.515,52,0.0
504,10/12/2011 15:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,94,16.9979
505,10/17/2011 4:00,Winter,0,1, Clear + Few clouds,21.32,25.0,59,11.0014
506,4/2/2011 22:00,Summer,0,0, Clear + Few clouds,13.12,15.15,61,19.9995
507,11/7/2011 18:00,Winter,0,1, Clear + Few clouds,18.86,22.725,59,7.0015
508,11/9/2012 10:00,Winter,0,1, Clear + Few clouds,14.76,16.665,50,22.0028
509,12/4/2012 7:00,Winter,0,1, Clear + Few clouds,17.22,21.21,88,8.9981
510,10/16/2012 17:00,Winter,0,1, Clear + Few clouds,21.32,25.0,39,12.998
511,12/15/2011 18:00,Winter,0,1, Mist + Cloudy ,21.32,25.0,59,19.9995
512,10/3/2012 4:00,Winter,0,1, Mist + Cloudy ,24.6,25.0,100,0.0
513,8/1/2012 10:00,Fall,0,1, Clear + Few clouds,29.52,34.09,66,6.0032
514,2/17/2011 2:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,53,15.0013
515,9/16/2011 22:00,Fall,0,1, Clear + Few clouds,19.68,23.485,67,6.0032
516,10/7/2011 7:00,Winter,0,1, Clear + Few clouds,17.22,21.21,94,0.0
517,6/18/2012 8:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,83,12.998
518,1/3/2012 1:00,Spring,0,1, Clear + Few clouds,7.38,9.09,55,15.0013
519,5/12/2011 12:00,Summer,0,1, Clear + Few clouds,23.78,27.275,60,15.0013
520,4/18/2012 3:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,42,15.0013
521,8/4/2012 14:00,Fall,0,0, Clear + Few clouds,36.08,40.15,40,26.0027
522,4/12/2011 5:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,68,8.9981
523,1/1/2012 12:00,Spring,0,0, Clear + Few clouds,16.4,20.455,62,19.0012
524,7/6/2012 9:00,Fall,0,1, Clear + Few clouds,33.62,36.365,36,8.9981
525,6/1/2011 18:00,Summer,0,1," Light Snow, Light Rain",33.62,39.395,56,26.0027
526,5/16/2012 22:00,Summer,0,1, Clear + Few clouds,26.24,30.305,73,11.0014
527,2/11/2011 23:00,Spring,0,1, Clear + Few clouds,7.38,12.12,69,0.0
528,4/13/2011 23:00,Summer,0,1, Clear + Few clouds,16.4,20.455,71,8.9981
529,11/19/2012 5:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,66,15.0013
530,11/17/2011 14:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,49,26.0027
531,3/17/2011 20:00,Spring,0,1, Clear + Few clouds,17.22,21.21,67,15.0013
532,2/17/2012 5:00,Spring,0,1, Mist + Cloudy ,11.48,13.635,93,11.0014
533,11/19/2012 18:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,58,16.9979
534,7/3/2012 12:00,Fall,0,1, Clear + Few clouds,36.08,37.88,28,12.998
535,7/6/2012 1:00,Fall,0,1, Clear + Few clouds,31.98,36.365,55,15.0013
536,4/11/2011 21:00,Summer,0,1, Clear + Few clouds,27.06,31.06,61,16.9979
537,2/5/2011 22:00,Spring,0,0, Clear + Few clouds,10.66,13.635,93,8.9981
538,2/15/2012 17:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,12.998
539,11/8/2012 12:00,Winter,0,1, Clear + Few clouds,16.4,20.455,24,32.9975
540,6/9/2011 8:00,Summer,0,1, Mist + Cloudy ,31.16,36.365,70,7.0015
541,5/12/2012 18:00,Summer,0,0, Mist + Cloudy ,27.06,31.06,31,12.998
542,8/9/2011 16:00,Fall,0,1, Clear + Few clouds,35.26,38.635,39,19.9995
543,12/15/2011 3:00,Winter,0,1, Mist + Cloudy ,13.12,16.665,70,8.9981
544,11/5/2011 13:00,Winter,0,0, Clear + Few clouds,16.4,20.455,37,7.0015
545,3/13/2011 15:00,Spring,0,0, Clear + Few clouds,19.68,23.485,39,22.0028
546,7/8/2011 12:00,Fall,0,1, Mist + Cloudy ,31.16,36.365,70,19.0012
547,5/19/2011 2:00,Summer,0,1, Clear + Few clouds,20.5,24.24,94,0.0
548,5/10/2012 13:00,Summer,0,1, Clear + Few clouds,22.14,25.76,39,30.0026
549,9/8/2012 23:00,Fall,0,0, Mist + Cloudy ,23.78,27.275,73,11.0014
550,8/12/2011 7:00,Fall,0,1, Clear + Few clouds,26.24,31.06,44,11.0014
551,8/16/2012 20:00,Fall,0,1, Clear + Few clouds,31.16,34.09,40,6.0032
552,8/12/2012 13:00,Fall,0,0, Clear + Few clouds,31.98,34.85,40,0.0
553,7/7/2011 3:00,Fall,0,1, Clear + Few clouds,26.24,28.03,94,7.0015
554,5/15/2011 1:00,Summer,0,0, Mist + Cloudy ,21.32,25.0,100,7.0015
555,11/14/2011 0:00,Winter,0,1, Clear + Few clouds,18.86,22.725,59,19.0012
556,10/7/2011 8:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,0.0
557,5/11/2012 22:00,Summer,0,1, Clear + Few clouds,22.96,26.515,35,15.0013
558,7/15/2011 18:00,Fall,0,1, Clear + Few clouds,29.52,32.575,45,15.0013
559,12/14/2011 13:00,Winter,0,1, Mist + Cloudy ,14.76,18.18,57,7.0015
560,5/6/2011 23:00,Summer,0,1, Clear + Few clouds,18.04,21.97,82,8.9981
561,1/1/2012 16:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,54,19.9995
562,2/17/2011 5:00,Spring,0,1, Clear + Few clouds,13.12,16.665,66,6.0032
563,4/3/2012 9:00,Summer,0,1, Clear + Few clouds,17.22,21.21,38,6.0032
564,2/15/2012 6:00,Spring,0,1, Clear + Few clouds,12.3,15.15,61,8.9981
565,6/2/2012 15:00,Summer,0,0, Clear + Few clouds,26.24,31.06,38,16.9979
566,9/12/2012 18:00,Fall,0,1, Clear + Few clouds,27.06,31.06,44,16.9979
567,8/8/2011 5:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,6.0032
568,7/8/2012 21:00,Fall,0,0, Clear + Few clouds,31.16,36.365,70,8.9981
569,1/7/2012 13:00,Spring,0,0, Clear + Few clouds,18.04,21.97,44,12.998
570,10/8/2012 22:00,Winter,1,0," Light Snow, Light Rain",16.4,20.455,76,16.9979
571,1/3/2012 21:00,Spring,0,1, Clear + Few clouds,4.1,5.305,36,15.0013
572,9/17/2011 0:00,Fall,0,0, Clear + Few clouds,18.86,22.725,72,11.0014
573,4/13/2012 1:00,Summer,0,1, Clear + Few clouds,14.76,17.425,46,12.998
574,5/11/2011 0:00,Summer,0,1, Mist + Cloudy ,21.32,25.0,55,8.9981
575,3/5/2012 18:00,Spring,0,1," Light Snow, Light Rain",11.48,11.365,55,43.9989
576,5/11/2011 4:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,88,8.9981
577,6/18/2012 20:00,Summer,0,1, Mist + Cloudy ,25.42,29.545,73,8.9981
578,9/12/2011 16:00,Fall,0,1, Clear + Few clouds,29.52,33.335,48,0.0
579,5/2/2011 11:00,Summer,0,1, Clear + Few clouds,23.78,27.275,73,19.9995
580,6/8/2011 2:00,Summer,0,1, Clear + Few clouds,26.24,28.79,89,6.0032
581,4/16/2011 18:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,94,26.0027
582,9/16/2011 18:00,Fall,0,1, Mist + Cloudy ,21.32,25.0,52,11.0014
583,1/7/2012 15:00,Spring,0,0, Clear + Few clouds,23.78,27.275,37,19.9995
584,5/16/2012 9:00,Summer,0,1, Mist + Cloudy ,24.6,28.79,78,8.9981
585,12/17/2011 3:00,Winter,0,0, Clear + Few clouds,10.66,12.88,60,12.998
586,2/12/2012 17:00,Spring,0,0, Clear + Few clouds,7.38,7.575,37,27.9993
587,4/8/2011 8:00,Summer,0,1," Light Snow, Light Rain",13.94,16.665,87,11.0014
588,10/13/2011 19:00,Winter,0,1, Mist + Cloudy ,25.42,28.79,83,11.0014
589,12/10/2012 12:00,Winter,0,1," Light Snow, Light Rain",18.04,21.97,100,15.0013
590,4/3/2011 11:00,Summer,0,0, Clear + Few clouds,17.22,21.21,41,16.9979
591,11/7/2012 6:00,Winter,0,1, Mist + Cloudy ,10.66,12.12,56,19.0012
592,6/2/2012 6:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,77,12.998
593,11/17/2012 14:00,Winter,0,0, Clear + Few clouds,17.22,21.21,38,12.998
594,1/15/2012 22:00,Spring,0,0, Clear + Few clouds,7.38,10.605,37,6.0032
595,8/11/2011 3:00,Fall,0,1, Clear + Few clouds,26.24,31.06,57,8.9981
596,11/9/2011 2:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0.0
597,10/19/2012 5:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,88,0.0
598,4/13/2011 7:00,Summer,0,1," Light Snow, Light Rain",14.76,17.425,100,15.0013
599,4/4/2011 22:00,Summer,0,1, Mist + Cloudy ,27.88,31.82,36,31.0009
600,7/15/2011 21:00,Fall,0,1, Clear + Few clouds,27.06,31.06,54,7.0015
601,11/15/2011 21:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,77,6.0032
602,11/12/2011 0:00,Winter,0,0, Clear + Few clouds,9.84,12.12,60,8.9981
